tweet_id,seq_len,runtime_s,true_label,predicted_label
13722,14,0.01858,2,2
13723,7,0.01866,0,2
13724,16,0.01873,2,2
13725,9,0.01862,0,2
13726,13,0.01875,0,2
13727,9,0.01883,0,2
13728,7,0.01875,2,2
13729,25,0.01872,0,2
13730,25,0.01888,0,2
13731,27,0.01908,2,2
13732,24,0.01857,0,2
13733,22,0.0189,2,2
13734,29,0.01858,0,2
13735,21,0.0185,2,2
13736,16,0.01853,2,2
13737,15,0.01838,0,2
13738,14,0.0186,2,2
13739,16,0.01863,2,2
13740,25,0.01873,2,2
13741,28,0.01839,0,2
13742,17,0.01823,2,2
13743,18,0.01804,0,2
13744,9,0.01822,2,2
13745,23,0.01832,0,2
13746,18,0.01835,2,2
13747,23,0.01839,2,2
13748,12,0.0184,0,2
13749,16,0.01868,0,2
13750,11,0.01844,0,2
13751,7,0.01835,2,2
13752,10,0.01831,2,2
13753,24,0.01835,0,2
13754,5,0.01833,2,2
13755,7,0.01832,0,2
13756,26,0.01828,0,2
13757,6,0.01823,0,2
13758,21,0.01831,2,2
13759,9,0.01822,2,2
13760,5,0.01825,0,2
13761,15,0.01863,2,2
13762,19,0.01854,2,2
13763,16,0.0186,0,2
13764,24,0.01831,2,2
13765,17,0.01821,0,2
13766,27,0.01831,0,2
13767,26,0.01833,2,2
13768,10,0.01817,0,2
13769,5,0.0183,0,2
13770,24,0.01878,0,2
13771,24,0.01829,0,2
13772,26,0.01868,0,2
13773,13,0.01821,0,2
13774,9,0.01821,2,2
13775,21,0.01842,0,2
13776,32,0.01842,2,2
13777,12,0.01829,2,2
13778,4,0.01843,2,2
13779,18,0.01831,2,2
13780,16,0.0182,2,2
13781,19,0.01844,2,2
13782,7,0.01827,2,2
13783,12,0.01887,2,2
13784,13,0.01869,2,2
13785,6,0.01891,0,2
13786,12,0.01883,0,2
13787,10,0.01849,2,2
13788,17,0.01847,2,2
13789,26,0.0186,0,2
13790,18,0.01842,0,2
13791,6,0.0183,0,2
13792,21,0.01834,0,2
13793,23,0.01816,2,2
13794,24,0.01845,2,2
13795,15,0.01878,0,2
13796,18,0.01885,2,2
13797,18,0.0187,2,2
13798,25,0.01857,2,2
13799,24,0.01847,2,2
13800,18,0.01866,2,2
13801,6,0.01851,0,2
13802,6,0.01852,0,2
13803,10,0.0184,2,2
13804,15,0.01848,0,2
13805,13,0.01855,0,2
13806,11,0.01858,2,2
13807,30,0.01855,2,2
13808,13,0.01843,2,2
13809,14,0.01838,2,2
13810,8,0.01835,2,2
13811,6,0.01841,2,2
13812,10,0.01863,0,2
13813,22,0.01846,0,2
13814,7,0.01847,2,2
13815,11,0.01873,0,2
13816,16,0.01856,0,2
13817,17,0.01876,2,2
13818,27,0.01843,0,2
13819,28,0.01845,2,2
13820,5,0.01849,2,2
13821,14,0.01846,0,2
13822,18,0.01851,2,2
13823,13,0.0188,0,2
13824,10,0.01853,2,2
13825,18,0.01866,2,2
13826,16,0.01863,2,2
13827,15,0.01853,0,2
13828,16,0.01847,0,2
13829,3,0.01894,2,2
13830,23,0.01858,2,2
13831,20,0.01844,0,2
13832,26,0.0186,0,2
13833,29,0.01848,0,2
13834,17,0.01848,0,2
13835,12,0.01891,0,2
13836,20,0.01879,0,2
13837,11,0.01875,2,2
13838,15,0.01865,0,2
13839,10,0.01857,0,2
13840,27,0.01849,2,2
13841,23,0.0186,2,2
13842,9,0.01859,2,2
13843,5,0.01833,2,2
13844,7,0.01834,2,2
13845,3,0.01823,0,2
13846,17,0.01818,0,2
13847,13,0.01826,0,2
13848,21,0.01853,0,2
13849,8,0.01845,2,2
13850,27,0.01849,2,2
13851,8,0.01838,2,2
13852,16,0.0183,0,2
13853,17,0.01832,2,2
13854,15,0.01846,0,2
13855,18,0.01833,2,2
13856,8,0.01824,0,2
13857,8,0.01822,2,2
13858,29,0.01823,0,2
13859,35,0.01823,0,2
13860,5,0.01822,0,2
13861,31,0.01831,0,2
13862,24,0.01824,2,2
13863,13,0.01832,2,2
13864,18,0.01818,2,2
13865,13,0.01818,2,2
13866,27,0.01834,0,2
13867,18,0.01828,2,2
13868,18,0.01833,0,2
13869,4,0.0189,0,2
13870,8,0.01897,0,2
13871,10,0.01901,2,2
13872,21,0.01944,2,2
13873,29,0.01898,0,2
13874,28,0.01899,2,2
13875,21,0.01894,2,2
13876,6,0.01897,0,2
13877,13,0.01896,2,2
13878,9,0.01904,0,2
13879,14,0.01919,2,2
13880,21,0.01911,2,2
13881,10,0.01879,0,2
13882,5,0.01876,2,2
13883,11,0.01893,0,2
13884,9,0.01902,2,2
13885,12,0.01891,2,2
13886,13,0.0189,0,2
13887,28,0.01891,0,2
13888,20,0.01893,2,2
13889,16,0.01941,2,2
13890,20,0.0191,2,2
13891,6,0.01867,2,2
13892,9,0.01895,0,2
13893,18,0.01884,0,2
13894,20,0.0191,0,2
13895,12,0.01918,0,2
13896,29,0.0188,0,2
13897,21,0.01848,2,2
13898,5,0.0183,2,2
13899,7,0.01839,2,2
13900,5,0.01844,0,2
13901,10,0.0187,0,2
13902,3,0.01876,0,2
13903,16,0.01829,2,2
13904,10,0.01839,0,2
13905,9,0.01846,0,2
13906,13,0.01872,0,2
13907,10,0.01861,2,2
13908,8,0.01831,0,2
13909,14,0.01886,0,2
13910,6,0.01869,2,2
13911,22,0.0185,0,2
13912,22,0.01853,0,2
13913,12,0.01872,2,2
13914,10,0.01884,0,2
13915,6,0.01888,0,2
13916,7,0.01858,0,2
13917,27,0.01873,2,2
13918,25,0.01856,2,2
13919,15,0.0186,2,2
13920,20,0.01847,2,2
13921,4,0.01887,2,2
13922,6,0.01898,2,2
13923,5,0.01881,0,2
13924,21,0.01883,2,2
13925,21,0.01865,2,2
13926,14,0.01871,2,2
13927,25,0.0191,0,2
13928,10,0.01942,2,2
13929,10,0.01904,2,2
13930,10,0.01888,2,2
13931,7,0.01873,0,2
13932,8,0.0191,0,2
13933,21,0.0193,0,2
13934,5,0.01893,0,2
13935,14,0.01879,2,2
13936,6,0.01889,0,2
13937,3,0.01902,2,2
13938,6,0.01889,0,2
13939,4,0.01869,2,2
13940,29,0.01865,0,2
13941,33,0.01866,0,2
13942,13,0.01868,0,2
13943,5,0.01895,2,2
13944,8,0.01898,2,2
13945,15,0.0189,0,2
13946,13,0.01877,2,2
13947,21,0.01898,0,2
13948,10,0.01892,2,2
13949,12,0.01853,0,2
13950,18,0.01853,2,2
13951,18,0.01863,0,2
13952,14,0.01866,0,2
13953,8,0.01871,0,2
13954,10,0.01889,2,2
13955,14,0.01873,0,2
13956,20,0.01854,2,2
13957,30,0.01877,0,2
13958,24,0.01851,2,2
13959,24,0.01906,2,2
13960,17,0.01888,0,2
13961,12,0.01887,2,2
13962,12,0.01842,0,2
13963,16,0.01859,2,2
13964,6,0.0185,0,2
13965,18,0.01868,2,2
13966,13,0.01866,0,2
13967,25,0.01886,2,2
13968,10,0.01858,2,2
13969,15,0.01856,2,2
13970,13,0.01866,2,2
13971,10,0.0186,0,2
13972,21,0.01856,2,2
13973,16,0.01846,0,2
13974,7,0.0185,2,2
13975,15,0.01877,2,2
13976,15,0.0187,2,2
13977,21,0.0183,0,2
13978,22,0.01838,0,2
13979,13,0.01853,0,2
13980,16,0.01864,0,2
13981,17,0.01889,0,2
13982,18,0.01863,0,2
13983,13,0.01867,2,2
13984,44,0.01876,0,2
13985,31,0.0191,0,2
13986,10,0.01953,2,2
13987,11,0.01905,0,2
13988,17,0.01865,2,2
13989,10,0.01881,2,2
13990,23,0.01874,0,2
13991,12,0.01867,0,2
13992,16,0.01864,2,2
13993,11,0.01862,2,2
13994,10,0.01891,0,2
13995,27,0.01894,2,2
13996,8,0.01884,0,2
13997,33,0.01869,0,2
13998,17,0.01926,2,2
13999,13,0.01919,0,2
14000,28,0.01916,2,2
14001,13,0.01918,0,2
14002,7,0.01859,2,2
14003,20,0.01932,0,2
14004,27,0.01851,0,2
14005,17,0.01857,2,2
14006,34,0.01851,2,2
14007,17,0.01848,2,2
14008,23,0.01875,2,2
14009,27,0.01864,2,2
14010,31,0.01884,2,2
14011,19,0.0185,0,2
14012,4,0.01826,0,2
14013,13,0.01831,2,2
14014,15,0.01871,0,2
14015,12,0.01887,0,2
14016,5,0.01849,2,2
14017,11,0.01854,0,2
14018,18,0.01833,0,2
14019,16,0.01832,0,2
14020,20,0.01833,0,2
14021,25,0.01814,2,2
14022,13,0.01835,2,2
14023,21,0.01824,0,2
14024,18,0.01827,0,2
14025,20,0.0183,2,2
14026,19,0.01821,0,2
14027,9,0.01816,2,2
14028,19,0.01827,2,2
14029,15,0.01852,0,2
14030,18,0.01834,2,2
14031,18,0.01827,0,2
14032,21,0.01837,0,2
14033,30,0.01848,2,2
14034,5,0.01854,0,2
14035,17,0.01817,0,2
14036,14,0.01848,0,2
14037,14,0.01887,2,2
14038,21,0.01964,2,2
14039,11,0.01954,0,2
14040,22,0.01948,0,2
14041,10,0.01893,2,2
14042,18,0.01955,2,2
14043,8,0.0191,2,2
14044,33,0.01901,2,2
14045,33,0.01891,0,2
14046,19,0.01874,0,2
14047,22,0.01921,2,2
14048,4,0.01915,0,2
14049,11,0.01885,0,2
14050,9,0.01905,0,2
14051,4,0.01925,2,2
14052,29,0.01919,0,2
14053,6,0.01901,0,2
14054,16,0.01904,0,2
14055,6,0.01909,0,2
14056,30,0.01867,0,2
14057,16,0.0191,0,2
14058,26,0.01887,2,2
14059,13,0.0188,2,2
14060,34,0.01932,2,2
14061,10,0.01959,0,2
14062,18,0.01918,2,2
14063,18,0.01873,2,2
14064,16,0.01929,0,2
14065,24,0.01907,0,2
14066,19,0.01913,2,2
14067,14,0.01904,0,2
14068,12,0.01952,2,2
14069,35,0.01978,0,2
14070,17,0.01995,2,2
14071,11,0.0192,0,2
14072,24,0.01917,0,2
14073,7,0.01929,0,2
14074,20,0.01898,0,2
14075,16,0.01891,2,2
14076,25,0.01891,0,2
14077,23,0.01884,2,2
14078,22,0.01902,2,2
14079,10,0.01897,0,2
14080,9,0.01943,0,2
14081,17,0.0193,0,2
14082,7,0.01911,0,2
14083,19,0.01912,2,2
14084,8,0.01896,2,2
14085,27,0.01948,0,2
14086,22,0.01988,0,2
14087,18,0.01964,2,2
14088,14,0.01953,0,2
14089,8,0.02403,0,2
14090,27,0.01973,2,2
14091,7,0.02035,0,2
14092,3,0.01899,2,2
14093,18,0.01854,0,2
14094,18,0.01899,0,2
14095,21,0.01874,0,2
14096,25,0.01901,0,2
14097,23,0.019,0,2
14098,15,0.0192,2,2
14099,10,0.01896,0,2
14100,9,0.01918,0,2
14101,12,0.01895,0,2
14102,20,0.0197,0,2
14103,31,0.01936,2,2
14104,8,0.01918,2,2
14105,9,0.01865,2,2
14106,11,0.01955,0,2
14107,11,0.01894,0,2
14108,7,0.01884,0,2
14109,21,0.01886,0,2
14110,28,0.01877,2,2
14111,10,0.01888,0,2
14112,15,0.01878,0,2
14113,34,0.01881,2,2
14114,28,0.01857,2,2
14115,16,0.01863,0,2
14116,18,0.01862,2,2
14117,17,0.01845,2,2
14118,5,0.01853,0,2
14119,17,0.0185,2,2
14120,10,0.01842,2,2
14121,28,0.01846,0,2
14122,25,0.01866,2,2
14123,26,0.01892,2,2
14124,8,0.01867,0,2
14125,6,0.01872,2,2
14126,9,0.01846,0,2
14127,24,0.01845,0,2
14128,21,0.01852,0,2
14129,6,0.01853,2,2
14130,5,0.0184,0,2
14131,12,0.01846,0,2
14132,14,0.01852,2,2
14133,18,0.01874,2,2
14134,29,0.01873,0,2
14135,10,0.01869,2,2
14136,15,0.01853,2,2
14137,9,0.01866,2,2
14138,14,0.01862,2,2
14139,12,0.01931,0,2
14140,22,0.01874,0,2
14141,30,0.01857,0,2
14142,21,0.01857,0,2
14143,24,0.01943,2,2
14144,7,0.01908,0,2
14145,20,0.01919,0,2
14146,25,0.01876,0,2
14147,26,0.01905,2,2
14148,21,0.01856,2,2
14149,10,0.01845,2,2
14150,13,0.01844,0,2
14151,6,0.01851,2,2
14152,26,0.01854,0,2
14153,10,0.0184,2,2
14154,12,0.01858,0,2
14155,30,0.01834,0,2
14156,24,0.01842,2,2
14157,18,0.01847,0,2
14158,5,0.0185,2,2
14159,15,0.01853,2,2
14160,7,0.01861,0,2
14161,9,0.01857,2,2
14162,5,0.01837,2,2
14163,11,0.01838,2,2
14164,24,0.01837,0,2
14165,15,0.0184,2,2
14166,21,0.01848,2,2
14167,25,0.01837,2,2
14168,5,0.01833,2,2
14169,5,0.01826,0,2
14170,22,0.01837,0,2
14171,14,0.0184,2,2
14172,11,0.01842,0,2
14173,31,0.0185,0,2
14174,42,0.01838,2,2
14175,18,0.01833,2,2
14176,7,0.01819,2,2
14177,16,0.01845,0,2
14178,19,0.01822,0,2
14179,20,0.01831,2,2
14180,18,0.01818,2,2
14181,7,0.01824,0,2
14182,16,0.0182,0,2
14183,10,0.01814,2,2
14184,25,0.01854,0,2
14185,15,0.01825,2,2
14186,23,0.01837,0,2
14187,23,0.01853,2,2
14188,16,0.01837,2,2
14189,31,0.01825,2,2
14190,16,0.01819,0,2
14191,16,0.01824,2,2
14192,8,0.01832,0,2
14193,7,0.01851,0,2
14194,17,0.01836,0,2
14195,4,0.01821,0,2
14196,13,0.0182,0,2
14197,9,0.01877,0,2
14198,4,0.01876,2,2
14199,19,0.01846,2,2
14200,20,0.01815,2,2
14201,13,0.01893,0,2
14202,5,0.01834,0,2
14203,21,0.0182,0,2
14204,9,0.01822,2,2
14205,24,0.01817,0,2
14206,3,0.01817,0,2
14207,4,0.01816,0,2
14208,16,0.01814,0,2
14209,15,0.01821,0,2
14210,29,0.01824,2,2
14211,18,0.01809,0,2
14212,14,0.01811,0,2
14213,15,0.01804,2,2
14214,10,0.01861,2,2
14215,16,0.01803,2,2
14216,16,0.01803,2,2
14217,7,0.01815,2,2
14218,5,0.01798,2,2
14219,31,0.0181,0,2
14220,22,0.01834,2,2
14221,8,0.01853,0,2
14222,18,0.01822,2,2
14223,6,0.01811,2,2
14224,11,0.01815,0,2
14225,16,0.01809,2,2
14226,11,0.01823,0,2
14227,12,0.01821,0,2
14228,16,0.01811,0,2
14229,14,0.01806,0,2
14230,11,0.01818,2,2
14231,14,0.01814,0,2
14232,5,0.01851,2,2
14233,24,0.01883,0,2
14234,17,0.01852,2,2
14235,6,0.01839,0,2
14236,10,0.01817,0,2
14237,24,0.01811,2,2
14238,7,0.01808,0,2
14239,23,0.01822,0,2
14240,13,0.01809,2,2
14241,18,0.01811,2,2
14242,13,0.01821,2,2
14243,24,0.01804,0,2
14244,23,0.01812,2,2
14245,10,0.01825,0,2
14246,15,0.01839,2,2
14247,10,0.01867,2,2
14248,9,0.01872,0,2
14249,7,0.01858,0,2
14250,20,0.01841,0,2
14251,9,0.01826,0,2
14252,7,0.01898,0,2
14253,18,0.01867,2,2
14254,6,0.01825,0,2
14255,21,0.01803,2,2
14256,33,0.01864,2,2
14257,12,0.01823,2,2
14258,20,0.01815,2,2
14259,7,0.0181,2,2
14260,27,0.01813,2,2
14261,15,0.01814,2,2
14262,28,0.01813,2,2
14263,20,0.01811,0,2
14264,5,0.01808,2,2
14265,5,0.0181,2,2
14266,13,0.01812,0,2
14267,10,0.01815,2,2
14268,31,0.01818,0,2
14269,6,0.01816,0,2
14270,14,0.01809,2,2
14271,5,0.01813,0,2
14272,20,0.018,0,2
14273,12,0.01799,2,2
14274,17,0.01809,0,2
14275,14,0.01914,0,2
14276,17,0.0185,2,2
14277,15,0.01877,0,2
14278,6,0.01852,0,2
14279,19,0.01864,2,2
14280,15,0.01858,0,2
14281,27,0.0186,2,2
14282,8,0.01856,2,2
14283,27,0.01841,2,2
14284,22,0.01859,0,2
14285,13,0.01857,2,2
14286,18,0.01845,2,2
14287,22,0.01856,2,2
14288,8,0.01873,0,2
14289,15,0.01877,2,2
14290,20,0.01878,0,2
14291,10,0.01861,2,2
14292,26,0.01856,2,2
14293,21,0.01838,2,2
14294,20,0.0183,0,2
14295,29,0.01847,2,2
14296,13,0.01851,0,2
14297,22,0.01852,0,2
14298,26,0.01849,0,2
14299,19,0.01861,0,2
14300,29,0.01842,2,2
14301,13,0.01845,0,2
14302,29,0.01869,2,2
14303,23,0.01861,0,2
14304,9,0.0186,2,2
14305,5,0.01847,0,2
14306,15,0.01924,2,2
14307,25,0.01932,2,2
14308,7,0.01852,2,2
14309,16,0.01852,0,2
14310,9,0.01951,2,2
14311,8,0.01862,0,2
14312,16,0.01856,0,2
14313,32,0.0186,0,2
14314,11,0.01849,0,2
14315,26,0.01874,0,2
14316,23,0.01879,2,2
14317,13,0.01857,0,2
14318,17,0.01855,0,2
14319,36,0.01843,2,2
14320,6,0.01911,0,2
14321,9,0.01866,2,2
14322,13,0.01882,2,2
14323,18,0.01871,2,2
14324,11,0.01884,2,2
14325,14,0.01885,2,2
14326,31,0.01868,2,2
14327,25,0.01864,0,2
14328,17,0.0189,0,2
14329,21,0.01887,0,2
14330,40,0.01857,0,2
14331,28,0.01862,0,2
14332,25,0.01851,2,2
14333,6,0.01869,2,2
14334,6,0.01851,0,2
14335,21,0.01842,0,2
14336,15,0.01868,0,2
14337,11,0.01858,2,2
14338,5,0.01866,2,2
14339,13,0.01861,2,2
14340,9,0.01863,2,2
14341,11,0.0184,0,2
14342,24,0.01857,0,2
14343,26,0.01877,2,2
14344,24,0.01878,2,2
14345,9,0.01882,2,2
14346,6,0.01856,0,2
14347,19,0.01848,0,2
14348,24,0.0185,0,2
14349,24,0.01861,2,2
14350,22,0.01861,2,2
14351,8,0.01852,2,2
14352,20,0.01846,0,2
14353,21,0.01855,0,2
14354,29,0.01873,0,2
14355,31,0.01888,2,2
14356,20,0.0188,0,2
14357,16,0.01864,2,2
14358,16,0.01854,0,2
14359,5,0.01867,2,2
14360,6,0.01976,2,2
14361,9,0.01883,2,2
14362,18,0.01858,0,2
14363,26,0.01902,0,2
14364,14,0.01887,2,2
14365,12,0.01867,2,2
14366,9,0.01851,0,2
14367,9,0.01878,2,2
14368,36,0.01841,0,2
14369,14,0.01843,2,2
14370,5,0.01841,0,2
14371,11,0.01918,2,2
14372,10,0.01863,2,2
14373,12,0.01863,0,2
14374,12,0.01877,0,2
14375,16,0.01866,2,2
14376,10,0.01856,2,2
14377,6,0.01857,2,2
14378,11,0.01837,2,2
14379,12,0.01857,0,2
14380,6,0.01843,0,2
14381,15,0.01861,0,2
14382,17,0.01916,0,2
14383,6,0.01833,0,2
14384,12,0.01847,2,2
14385,13,0.01834,2,2
14386,15,0.01836,2,2
14387,5,0.01825,2,2
14388,17,0.01817,0,2
14389,10,0.01818,2,2
14390,9,0.01828,0,2
14391,3,0.01824,2,2
14392,14,0.01811,0,2
14393,6,0.01816,2,2
14394,31,0.01822,2,2
14395,16,0.01818,0,2
14396,7,0.01808,0,2
14397,8,0.01829,0,2
14398,11,0.01822,2,2
14399,13,0.01858,2,2
14400,11,0.01845,2,2
14401,21,0.01833,0,2
14402,30,0.01816,0,2
14403,9,0.01836,0,2
14404,29,0.01845,0,2
14405,12,0.0183,2,2
14406,20,0.01826,0,2
14407,9,0.01826,2,2
14408,7,0.01837,2,2
14409,19,0.01831,2,2
14410,12,0.01836,2,2
14411,6,0.01819,2,2
14412,15,0.01811,2,2
14413,21,0.01813,2,2
14414,14,0.0194,2,2
14415,16,0.01858,0,2
14416,22,0.01817,0,2
14417,29,0.01922,2,2
14418,15,0.0184,0,2
14419,18,0.01841,0,2
14420,18,0.01837,2,2
14421,26,0.01851,2,2
14422,12,0.01846,2,2
14423,3,0.01853,2,2
14424,10,0.01968,2,2
14425,7,0.01869,2,2
14426,18,0.01858,0,2
14427,8,0.01821,0,2
14428,10,0.01828,0,2
14429,8,0.01823,0,2
14430,24,0.01857,2,2
14431,10,0.01828,2,2
14432,20,0.01836,0,2
14433,20,0.01827,0,2
14434,19,0.01821,0,2
14435,29,0.0183,0,2
14436,24,0.01882,2,2
14437,21,0.01854,0,2
14438,19,0.01816,2,2
14439,13,0.01822,0,2
14440,17,0.01819,0,2
14441,27,0.0183,2,2
14442,4,0.01823,2,2
14443,14,0.01828,0,2
14444,8,0.01811,0,2
14445,20,0.01816,2,2
14446,15,0.01869,0,2
14447,23,0.01813,2,2
14448,24,0.01824,0,2
14449,24,0.01815,0,2
14450,16,0.01831,2,2
14451,9,0.01828,2,2
14452,8,0.01816,0,2
14453,17,0.01823,0,2
14454,8,0.0181,0,2
14455,16,0.01825,0,2
14456,9,0.01823,2,2
14457,13,0.01853,2,2
14458,11,0.01866,2,2
14459,10,0.01836,0,2
14460,5,0.0182,0,2
14461,32,0.01827,0,2
14462,29,0.01834,0,2
14463,19,0.01861,2,2
14464,23,0.01839,2,2
14465,14,0.01838,2,2
14466,12,0.01824,0,2
14467,13,0.01836,2,2
14468,21,0.01918,0,2
14469,19,0.01898,2,2
14470,22,0.01841,0,2
14471,30,0.01854,0,2
14472,12,0.01824,0,2
14473,4,0.01821,0,2
14474,16,0.01825,0,2
14475,15,0.01816,0,2
14476,38,0.01815,2,2
14477,9,0.01858,2,2
14478,28,0.01864,0,2
14479,16,0.01899,0,2
14480,10,0.01875,0,2
14481,20,0.01913,2,2
14482,24,0.01866,2,2
14483,7,0.01833,2,2
14484,24,0.0183,0,2
14485,11,0.01825,0,2
14486,17,0.01832,2,2
14487,19,0.01832,2,2
14488,15,0.01836,2,2
14489,20,0.01825,0,2
14490,37,0.0187,2,2
14491,30,0.01878,2,2
14492,32,0.01819,0,2
14493,7,0.0182,0,2
14494,12,0.01824,0,2
14495,17,0.01837,0,2
14496,25,0.01832,2,2
14497,21,0.01826,2,2
14498,15,0.01816,2,2
14499,20,0.01821,0,2
14500,13,0.0182,2,2
14501,25,0.01829,0,2
14502,15,0.01824,2,2
14503,24,0.01828,0,2
14504,26,0.01827,0,2
14505,21,0.01828,2,2
14506,7,0.01819,2,2
14507,20,0.01826,0,2
14508,6,0.01819,2,2
14509,23,0.01819,0,2
14510,19,0.01849,0,2
14511,31,0.01863,2,2
14512,25,0.01855,2,2
14513,8,0.0182,0,2
14514,6,0.01816,2,2
14515,9,0.01819,0,2
14516,7,0.01816,0,2
14517,17,0.01825,0,2
14518,26,0.01825,0,2
14519,29,0.01839,0,2
14520,22,0.01827,0,2
14521,19,0.01825,2,2
14522,11,0.01848,2,2
14523,15,0.01929,2,2
14524,22,0.01827,2,2
14525,32,0.01815,2,2
14526,30,0.01918,2,2
14527,17,0.0185,2,2
14528,10,0.01846,2,2
14529,27,0.01852,2,2
14530,22,0.01859,2,2
14531,11,0.01876,2,2
14532,29,0.01867,0,2
14533,13,0.01856,0,2
14534,10,0.0189,0,2
14535,25,0.0186,0,2
14536,25,0.01854,2,2
14537,9,0.01874,2,2
14538,25,0.01917,0,2
14539,14,0.01875,0,2
14540,24,0.01848,0,2
14541,19,0.0184,0,2
14542,14,0.01833,2,2
14543,18,0.01842,2,2
14544,14,0.01856,2,2
14545,24,0.01896,0,2
14546,18,0.01862,2,2
14547,16,0.01835,0,2
14548,8,0.01845,2,2
14549,9,0.01855,2,2
14550,18,0.01851,2,2
14551,16,0.01861,2,2
14552,20,0.01855,0,2
14553,9,0.01858,2,2
14554,21,0.01865,0,2
14555,7,0.01861,0,2
14556,16,0.01852,2,2
14557,20,0.01847,2,2
14558,16,0.01857,0,2
14559,10,0.01857,2,2
14560,12,0.01835,2,2
14561,17,0.01825,2,2
14562,17,0.01842,2,2
14563,23,0.0183,2,2
14564,12,0.0185,0,2
14565,7,0.0185,0,2
14566,7,0.01866,2,2
14567,25,0.01855,0,2
14568,14,0.01853,2,2
14569,14,0.01846,2,2
14570,10,0.01873,0,2
14571,20,0.01844,2,2
14572,18,0.01842,0,2
14573,32,0.01851,2,2
14574,30,0.0184,0,2
14575,30,0.01845,0,2
14576,5,0.01897,2,2
14577,4,0.01931,2,2
14578,8,0.01912,2,2
14579,7,0.0191,0,2
14580,7,0.01826,2,2
14581,12,0.01828,2,2
14582,24,0.01831,0,2
14583,14,0.01819,2,2
14584,10,0.0182,0,2
14585,8,0.01832,0,2
14586,5,0.01831,0,2
14587,12,0.01814,0,2
14588,8,0.01825,2,2
14589,18,0.01857,0,2
14590,17,0.01867,2,2
14591,21,0.01841,2,2
14592,18,0.01845,2,2
14593,7,0.01861,0,2
14594,29,0.01855,0,2
14595,15,0.01861,2,2
14596,15,0.01838,0,2
14597,9,0.01831,2,2
14598,27,0.01855,0,2
14599,25,0.01893,0,2
14600,5,0.01838,2,2
14601,7,0.01847,0,2
14602,14,0.01838,0,2
14603,34,0.01828,0,2
14604,32,0.01823,0,2
14605,15,0.01828,0,2
14606,5,0.01831,2,2
14607,16,0.01835,2,2
14608,9,0.01885,0,2
14609,12,0.01833,2,2
14610,16,0.01834,2,2
14611,18,0.01828,0,2
14612,15,0.01829,0,2
14613,12,0.01852,0,2
14614,35,0.02001,2,2
14615,17,0.01917,2,2
14616,7,0.0189,0,2
14617,24,0.0183,2,2
14618,14,0.01833,0,2
14619,24,0.01847,0,2
14620,8,0.01853,2,2
14621,13,0.01857,2,2
14622,24,0.01862,0,2
14623,4,0.01857,2,2
14624,7,0.0185,0,2
14625,12,0.01849,2,2
14626,11,0.01873,0,2
14627,24,0.01845,0,2
14628,7,0.01838,2,2
14629,21,0.01821,0,2
14630,22,0.01847,0,2
14631,22,0.01828,0,2
14632,13,0.01837,0,2
14633,21,0.0183,2,2
14634,23,0.01823,0,2
14635,13,0.01849,2,2
14636,12,0.01834,2,2
14637,10,0.01832,2,2
14638,33,0.01844,2,2
14639,15,0.01833,2,2
14640,21,0.01843,0,2
14641,23,0.01839,0,2
14642,19,0.01828,0,2
14643,15,0.01828,0,2
14644,15,0.0184,0,2
14645,10,0.0183,0,2
14646,21,0.01836,2,2
14647,23,0.01831,2,2
14648,25,0.01835,0,2
14649,5,0.01827,2,2
14650,7,0.01838,2,2
14651,21,0.0184,2,2
14652,13,0.01881,2,2
14653,14,0.01849,2,2
14654,27,0.01872,0,2
14655,6,0.01881,0,2
14656,18,0.01906,0,2
14657,15,0.01874,2,2
14658,17,0.01935,2,2
14659,20,0.01848,0,2
14660,23,0.01968,0,2
14661,5,0.01936,0,2
14662,18,0.02108,0,2
14663,5,0.01995,0,2
14664,14,0.01919,0,2
14665,28,0.01934,2,2
14666,32,0.01887,2,2
14667,13,0.01841,2,2
14668,9,0.01853,0,2
14669,4,0.01856,0,2
14670,11,0.01819,2,2
14671,4,0.01817,2,2
14672,30,0.01835,2,2
14673,3,0.01852,0,2
14674,22,0.01841,2,2
14675,13,0.01846,0,2
14676,9,0.01942,0,2
14677,22,0.01877,2,2
14678,29,0.01846,2,2
14679,28,0.01868,2,2
14680,7,0.01847,2,2
14681,21,0.01818,2,2
14682,7,0.01819,2,2
14683,19,0.01827,2,2
14684,14,0.0183,0,2
14685,13,0.01868,2,2
14686,7,0.01836,2,2
14687,11,0.01875,0,2
14688,11,0.01853,2,2
14689,17,0.01831,0,2
14690,17,0.01845,0,2
14691,12,0.01822,0,2
14692,19,0.01828,2,2
14693,26,0.01826,0,2
14694,27,0.01831,0,2
14695,27,0.01858,0,2
14696,20,0.01843,0,2
14697,18,0.01824,0,2
14698,16,0.01852,0,2
14699,4,0.01845,2,2
14700,12,0.01844,0,2
14701,17,0.01861,0,2
14702,21,0.01882,0,2
14703,9,0.0184,2,2
14704,21,0.01892,2,2
14705,25,0.01888,0,2
14706,31,0.01935,0,2
14707,19,0.01964,2,2
14708,34,0.01909,2,2
14709,14,0.01887,2,2
14710,13,0.01966,0,2
14711,10,0.0245,0,2
14712,28,0.01941,0,2
14713,7,0.01898,0,2
14714,8,0.01828,2,2
14715,31,0.01844,0,2
14716,20,0.01849,0,2
14717,7,0.01949,2,2
14718,11,0.01946,0,2
14719,15,0.01894,2,2
